video_id,channelTitle,title,description,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Release_Time,Release_Month, Release_Day,TotalSecs,Date
p1UkSDP9McI,MavinRecords,LADIPOE - Jaiye (Aluna & Sigag Lauren Remix Lyric Video),"Proceeds from every stream of this track will go to support (RED)'s fight against AIDS & COVID-19 in sub-Saharan Africa. Learn more at https://www.red.org/reditorial/single-and-remix-competition-launch-with-mavin-records

@ladipoe @Aluna  @sigaglauren @Johnny Drille  #Jaiye #MavinRED

Stream Jaiye Remix 
https://lnk.to/jaiye-remix

Single artwork: Láolú (http://instagram.com/laolunyc)
Model: Maria Borges (http://instagram.com/iammariaborges)

Lyrics 

Verse 1
My desire
Was humble when I started out
but now it's time
I start a fire (start a fire)
Deep in my soul
I walk the wire, to the end

VERSE 2
From Lagos Island to mushin olosha
Dem no know but dem go know sha
Dem soon see the glow is solar
I’m not the first savage to say it’s All Over
I, cut the cash for all my soldiers
I, cut the grass expose the cobras (yeah)
Watch me shine through tinted rovers
Then Shut the game down like changing over!

BRIDGE
All I wanna do is live my life my way
Nobody can give my right to love away
My eyes can see with the lights turned out
You ain't gonna chain me, no one can hold me down

HOOK
What I wanna do 
J’aiye, J’aiye, J’aiye
All I wanna do right now
J’aiye, J’aiye, J’aiye
Baby what I wanna do is
J’aiye, J’aiye, J’aiye
All I wanna do is
J’aiye
All I wanna do is
J’aiye

Verse 3
Never been the one to let it go
Even when it's hard I never show
Using everything I got
Never trying to be someone I'm not

Bridge
All I wanna do is live my life my way
Nobody can give my right to love away
My eyes can see with the lights turned out
You ain't gonna chain me, no one can hold me down

Hook
What I wanna do 
J’aiye, J’aiye, J’aiye
All I wanna do right now
J’aiye, J’aiye, J’aiye
Baby what I wanna do is
J’aiye, J’aiye, J’aiye
All I wanna do is
J’aiye
All I wanna do is
J’aiye

Follow (RED):
Instagram - http://instagram.com/red
Twitter - http://twitter.com/red
TikTok - http://tiktok.com/@red
Facebook - http://facebook.com/joinred

Follow Ladipoe:
Instagram - https://instagram.com/ladipoe
Twitter - https://twitter.com/ladipoe
TikTok - https://www.tiktok.com/@ladipoe.live

Follow Aluna:
Instagram - https://instagram.com/aluna
Twitter - https://twitter.com/alunaaa
TikTok - https://www.tiktok.com/@alunasroom

Follow Sigag Lauren:
Instagram - https://instagram.com/sigaglauren
Twitter - https://twitter.com/sigaglauren",2020-12-15 23:07:13,77809,963,0.0,30.0,PT3M41S,hd,false,1900-01-01 23:07:13,December,Tuesday,221.0,2020-12-15
TY-8dP1_jNA,MavinRecords,Jaiye Remix Contest,"Help us celebrate Mavin’s new partnership with (RED) by entering our ‘Jaiye’ Remix Contest. One winner will be chosen to have their remix officially released on Mavin’s digital music channels as part of a special MAVIN X RED compilation album.

SUBMISSION GUIDELINES

Go to http://www.mavinred.org

1. Download the 'Jaiye' audio pack featuring the original audio and track stems.

2. Remix it into a club banger!!!

3. Upload your remix through the submission form at mavinred.org before 11:59PM WAT, January 7th, 2021. 

4. Post your remix on Instagram Reels with the hashtag #MavinRED.

Make sure you're following us on Instagram (http://instagram.com/mavinrecords) for contest updates, and the winning announcement. Date of announcement TBD.",2020-12-15 22:54:25,5118,73,0.0,6.0,PT32S,hd,false,1900-01-01 22:54:25,December,Tuesday,32.0,2020-12-15
bKyY64-KSpk,MavinRecords,Johnny Drille - Mystery Girl (Official Music Video),"Johnny Drille Mystery Girl now streaming everywhere
https://lnk.to/Mystery-Girl
#johnny #drille #mysterygirl

Follow Johnny Drille everywhere
Facebook: https://www.facebook.com/Johnnydrillemusic
Instagram: https://www.instagram.com/johnnydrille/
Twitter: https://twitter.com/Johnnydrille
Spotify: https://open.spotify.com/artist/4f8vvLN5Rt3WszqOqVR9e9
YouTube: https://www.youtube.com/user/officialjohnnydrille
Apple Music: https://music.apple.com/us/artist/johnny-drille/1048119915


LYRICS
Intro
Paiya olalon
London

Verse 1
Sipping on life at the liquor bar
I see you at the corner
Are you alone tonight
Has anybody told you that you look so nice
Or am i the first guy
Oh baby I'm loving your style
Let me buy your drink for the night
Spend all my money on ya
Get you rings that you didn't have
So let's go to the time when you answer me yea
Cos it's cold in the dark

Chorus 1
Do you need some company girl
Oh hey mystery girl
What you doing all alone there
Oh hey mystery girl
Oh hey mystery girl
Oh hey mystery girl
What do I have to do to know your history girl?

Verse 2
I'm sitting in the dark at the busy bar
You at the corner
You're alone again tonight
Huh, I guess he doesn't tell you that you look so nice
He's not a nice guy
All these drinks making you fly
Step on the dance floor
You don't wanna be my odo
I see the lonely in your eyes
Come on let me make your night
So let's got to the time when you answer me yea
Cos it's cold in the dark

Chorus 2
Do you need some company girl
Oh hey mystery girl
What you doing all alone there
Oh hey mystery girl
Oh hey mystery girl
Oh hey mystery girl
What do I have to do to know your history girl?

Outro
Oh hey mystery girl
Oh hey mystery girl
Oh hey mystery girl
Oh hey mystery girl
Oh oh hey mystery girl
Oh hey mystery girl
What do I have to do to know you, mystery girl?

#johnny #drille #johnnydrille",2020-11-27 09:00:08,559655,18050,0.0,1217.0,PT3M30S,hd,false,1900-01-01 09:00:08,November,Friday,210.0,2020-11-27
1uQYwmDZzi0,MavinRecords,Offica - OPOR feat. LADIPOE & Ajebutter 22 🇮🇪 🇳🇬(Vertical Viral Video),"Offica - OPOR Remix feat. LADIPOE & Ajebutter 22  🇮🇪 🇳🇬 

Stream Opor (Remix) Now 
https://offica.lnk.to/opor-remix",2020-11-25 17:10:26,8565,282,0.0,19.0,PT2M59S,hd,false,1900-01-01 17:10:26,November,Wednesday,179.0,2020-11-25
YPmHSkvL81w,MavinRecords,Ladipoe ft. Joeboy - Yoruba Samurai (Official Audio),"Ladipoe Ft. Joeboy - Yoruba Samurai (Official Audio)
#yorubasamurai #ladipoe #joeboy

Stream Yoruba Samurai:
https://ladipoe.lnk.to/YorubaSamuraiSo

Lyrics:
Come get that summer vibe 
Welcome to my city in December time 
Generator sounding like a lullaby 
Feeling like a Yoruba Samurai 
Baby I’ll go to war for ya

We burning like candlelight
You can’t even measure it Fahrenheit  
Even if I see you in another life 
Baby, I’ll go to war for ya

See I no go fit lie say, my love for you I swear e sure gan 
Girl you dey blow my mind, you dey blow me away like say you be shotgun 
No lies, you are just my type omoge
No lie, no be lie girl you are just my type omoge

You‘re a killer without a gun 
With you I shine brighter than half of a yellow sun 
You know I studied chemistry, still I can do the math 
Two bodies and one soul is it what you and I have become 

Rest in peace your spirit of jealousy 
Did you kill it just to prove to me love is a felony 
You should write a book on changing a bad boy 
Who still like his holy water with some Hennesy 

Yeah 
She said 
She said I beg your pardon 
The way she back it up on I swear to god you think she good at parking 
You’re the only flower in my garden 
Need the water, the sun plus the summer vibe   

Welcome to my city in December time 
Generator sounding like a lullaby 
Feeling like a Yoruba Samurai 
Baby I’ll go to war for ya

We burning like candle light
You can’t even measure it Fahrenheit  
Even if I see you in another life 
Baby I’ll go to war for ya

See I no go fit lie say, my love for you I swear e sure gan 
Girl you dey blow my mind, you dey blow me away like say you be shotgun 
No lies, you are just my type omoge
No lie, no be lie girl you are just my type omoge

I have a promise to keep
Hold you down everyday in a world where there’s no gravity
Hold you close and bring back the time that we had the summer vibe

Summer vibe
Summer vibe 

Welcome to my city in December time 

December time
December time
December time

Generator sounding like a lullaby 

Lullaby
Lullaby yeah 

Feeling like a Yoruba Samurai 

Samurai ah ah ah ay 

Baby I’ll go to war for ya

See I no go fit lie say my love for you I swear e sure gan 
Girl you dey blow my mind, you dey blow me away like say you be shotgun 
No lies, you are just my type omoge
No lie, no be lie girl you are just my type omoge

Written by LADIPOE and Joeboy

#Ladipoe 
#Joeboy
#YorubaSamurai

Follow Ladipoe:
Instagram - https://instagram.com/ladipoe
Twitter - https://twitter.com/ladipoe
TikTok - https://www.tiktok.com/@ladipoe.live

Instagram - https://www.instagram.com/joeboyofficial/
Twitter - https://twitter.com/joeboyofficial
TikTok - https://www.tiktok.com/@joeboyofficial",2020-09-04 02:48:22,242287,4872,0.0,202.0,PT3M27S,hd,false,1900-01-01 02:48:22,September,Friday,207.0,2020-09-04
KM-lm_Zo05s,MavinRecords,"Thutmose, Rema & R3HAB - Love in the Morning (Official Video)","Stream it on all platforms: https://empire.ffm.to/loveinthemorning




Follow Rema 
YouTube: http://youtube.com/heisrema
Instagram: http://instagram.com/heisrema
Twitter: http://twitter.com/heisrema


Follow Thutmose
https://www.facebook.com/ThutmoseMusic/
https://www.instagram.com/thutmose
https://www.twitter.com/badboythut


Follow R3HAB
Facebook: http://www.facebook.com/r3hab
Instagram: http://www.instagram.com/r3hab
Twitter: http://www.twitter.com/r3hab",2020-08-20 16:00:09,156500,4829,0.0,116.0,PT2M40S,hd,false,1900-01-01 16:00:09,August,Thursday,160.0,2020-08-20
003A4inimCk,MavinRecords,Crayon - On Code Ft. London (Lyric Video),"Crayon - On Code Ft. London (Lyric Video)


Lyrics:
Wawawa ( eh eh) crayon o (London)

Every day I Dey thank my lord Oshey..
For bring you close to me oh
Everyday I Dey thank Jesus Oshey oh 
For bring you close to me oh (close to me hmm)

Pade mi ni sale oncode 
Je ka ri ra oncode 
Make you whine am oncode 

Pade mi ni sale oncode 
Je ka ri ra oncode 
Make you whine am oncode 


Na who born na who born you my baby o
You too fine , you too sweet like tangerine (oh) sweet oh ( ye) 

Na who born na who born you my baby o
You too fine , you too sweet like tangerine (oh) sweet oh ( ye) 

London! 

Gbona mo gbona lo owo  everyday mo gbona lo owo everyday we dey turnono 
Gbona mo gbona lo owo everyday mo shana lo owo everyday we dey turnono 
Girl I can love you for life you (you) Girl I can love you for life cos your loving sweet oh (hmm)

Pade mi ni sale oncode 
Je ka ri ra oncode 
Make you whine am oncode 

Pade mi ni sale oncode 
Je ka ri ra oncode 
Make you whine am oncode 


Na who born Na who born you my baby o
You too fine , you too sweet like tangerine (oh) sweet oh ( ye) 

Na who born Na who born you my baby o
You too fine , you too sweet like tangerine (oh) sweet oh ( ye) 
  
Babyfresh I love this beat eh eh 
 ( everyday I Dey thank my lord Oshey for bringing you close to me).",2020-08-17 16:00:00,25227,935,0.0,29.0,PT3M27S,hd,false,1900-01-01 16:00:00,August,Monday,207.0,2020-08-17
IZvTjuUi7Kc,MavinRecords,Crayon - Do Me (Lyric Video),"Lyrics:
Baby fresh I love this beat...

Wawawa

Show me your waist work (eh)
I go give you the moon (eh) 
hmm we fit do am for titok (eh)
and I for like make we link up 
Lick your lip gloss 
show me your footwork (eh) 
you too bad na Wetin sup (Oshey oh )
Hmm if them like make them jealous (owe)
If them like make them jeaslous 
I still Dey love up yeah.....



Ma Shay mi beyen oh 
baby ma Shay mi beyen 
don’t do me 
don’t now (don’t do me)
baby don’t do me like that 
Ma Shay mi beyen oh 
baby I Dey here for ya 
don’t do me now don’t do me don’t me 



Baby if them wan find you 
make them come find me 
if e concern you e concern me 
if them wan try you them wan try me 
If e concern you e concern me 
amebo make them cho cho 
if e concern you e concern me 
if them wan touch you them wan touch me 
if e concern you e concern me 



Ordinary text I Dey para gan ni (eh)
I no wan hear say another man follow back door enter me I go kpa kpa ti tan mental (eh) 
e don do me 
all the love wey you give e don do me 
and as fine like this e don do me 
and as you set like e don me 
baby e don me...



Ma Shay mi beyen oh 
baby ma Shay mi beyen 
don’t do me 
don’t now (don’t do me) 
baby don’t do me like that 
Ma Shay mi beyen oh 
baby I Dey here for ya 
don’t do me now don’t do me don’t me 



Baby if them wan find you 
make them come find me 
if e concern you e concern me 
if them wan try you them wan try me 
If e concern you e concern me 
amebo make them cho cho 
if e concern you e concern me 
if them wan touch you them wan touch me 
if e concern you e concern me 


Ordinary text I Dey para gan ni (eh)
I no wan hear say another man follow back door enter me I go kpa kpa ti tan mental (eh) 
e don do me 
all the love wey you give e don do me 
and as fine like this e don do me 
and as you set like e don me 
baby e don me...",2020-08-14 11:00:11,91869,2160,0.0,89.0,PT2M55S,hd,false,1900-01-01 11:00:11,August,Friday,175.0,2020-08-14
KKD3IVvtJHg,MavinRecords,Crayon - Do Me (Official Audio),"Crayon - Do Me (Official Audio)

Stream Do Me at https://crayon.lnk.to/DoMeSo",2020-08-14 08:34:24,30459,931,0.0,37.0,PT2M55S,hd,false,1900-01-01 08:34:24,August,Friday,175.0,2020-08-14
7JSMtHFeKoA,MavinRecords,@Sayrahchips x Woman by Rema,"Which outfit is your favorite?

Stream Woman by Rema at https://www.youtube.com/watch?v=witjmEEV7Es",2020-08-09 19:00:01,17997,561,0.0,14.0,PT59S,hd,false,1900-01-01 19:00:01,August,Sunday,59.0,2020-08-09
lurvwozCzZA,MavinRecords,Crayon x London - Best Guys,Listen to Crayon's latest single Sometime at http://bit.ly/crayon-sometime,2020-08-09 17:00:10,4537,185,0.0,9.0,PT10M45S,hd,false,1900-01-01 17:00:10,August,Sunday,645.0,2020-08-09
MUPiqne_XFY,MavinRecords,@cocainnaofficial x Woman by Rema,"Which outfit is your favorite?


Stream Woman by Rema at https://www.youtube.com/watch?v=witjmEEV7Es",2020-08-08 20:21:23,47638,2036,0.0,48.0,PT48S,sd,false,1900-01-01 20:21:23,August,Saturday,48.0,2020-08-08
6hL0jvqW8ps,MavinRecords,DNA - Arabanko Visuals (With Lyrics),DNA - Arabanko Visuals (With Lyrics),2020-08-07 16:00:01,37345,1013,0.0,54.0,PT4M10S,hd,false,1900-01-01 16:00:01,August,Friday,250.0,2020-08-07
4okLw8KV2X8,MavinRecords,Crayon - On Code (Official Audio),"Lyrics:
Wawawa ( eh eh) crayon o (London)

Every day I Dey thank my lord Oshey..
For bring you close to me oh
Everyday I Dey thank Jesus Oshey oh 
For bring you close to me oh (close to me hmm)

Pade mi ni sale oncode 
Je ka ri ra oncode 
Make you whine am oncode 

Pade mi ni sale oncode 
Je ka ri ra oncode 
Make you whine am oncode 


Na who born na who born you my baby o
You too fine , you too sweet like tangerine (oh) sweet oh ( ye) 

Na who born na who born you my baby o
You too fine , you too sweet like tangerine (oh) sweet oh ( ye) 

London! 

Gbona mo gbona lo owo  everyday mo gbona lo owo everyday we dey turnono 
Gbona mo gbona lo owo everyday mo shana lo owo everyday we dey turnono 
Girl I can love you for life you (you) Girl I can love you for life cos your loving sweet oh (hmm)

Pade mi ni sale oncode 
Je ka ri ra oncode 
Make you whine am oncode 

Pade mi ni sale oncode 
Je ka ri ra oncode 
Make you whine am oncode 


Na who born Na who born you my baby o
You too fine , you too sweet like tangerine (oh) sweet oh ( ye) 

Na who born Na who born you my baby o
You too fine , you too sweet like tangerine (oh) sweet oh ( ye) 
  
Babyfresh I love this beat eh eh 
 ( everyday I Dey thank my lord Oshey for bringing you close to me).",2020-08-07 11:21:40,57289,1277,0.0,51.0,PT3M27S,hd,false,1900-01-01 11:21:40,August,Friday,207.0,2020-08-07
